C6H12              SDT18 H 12 C  6          G    300.00   5000.00 1590.00      1
+1.73607962E+01+2.71646709E-02-9.25308919E-06+1.43260313E-09-8.29567957E-14    2
-1.55559503E+04-6.61870896E+01-7.11767044E-01+6.56426989E-02-3.93202278E-05    3
+1.15765786E-08-1.31436612E-12-8.87749550E+03+3.22366505E+01                   4
