# Statistical Thermodynamics
# Computation done on 12-Feb-2020 07:52:14
# Species CH(X)
# Standard state T =    2.98150e+02 (K) P =    1.01325e+05 (Pa)
# C_P           2.91551e+01 (J/K mol)
# H             5.94130e+05 (J/mol)
# S             1.82935e+02 (J/K mol)
# C_P/R         3.50655e+00
# H/RT          2.39669e+02
# S/R           2.20021e+01
#     T            C_P/R           H/RT            S/R
   2.00000e+02,    3.50432e+00,    3.55567e+02,    2.06025e+01
   2.10000e+02,    3.50450e+00,    3.38802e+02,    2.07735e+01
   2.20000e+02,    3.50469e+00,    3.23561e+02,    2.09365e+01
   2.30000e+02,    3.50488e+00,    3.09646e+02,    2.10923e+01
   2.40000e+02,    3.50509e+00,    2.96890e+02,    2.12415e+01
   2.50000e+02,    3.50530e+00,    2.85155e+02,    2.13846e+01
   2.60000e+02,    3.50552e+00,    2.74322e+02,    2.15221e+01
   2.70000e+02,    3.50576e+00,    2.64292e+02,    2.16544e+01
   2.80000e+02,    3.50601e+00,    2.54978e+02,    2.17819e+01
   2.90000e+02,    3.50630e+00,    2.46306e+02,    2.19049e+01
   3.00000e+02,    3.50661e+00,    2.38213e+02,    2.20238e+01
   3.10000e+02,    3.50697e+00,    2.30642e+02,    2.21388e+01
   3.20000e+02,    3.50738e+00,    2.23544e+02,    2.22501e+01
   3.30000e+02,    3.50785e+00,    2.16876e+02,    2.23580e+01
   3.40000e+02,    3.50839e+00,    2.10601e+02,    2.24628e+01
   3.50000e+02,    3.50901e+00,    2.04684e+02,    2.25645e+01
   3.60000e+02,    3.50972e+00,    1.99096e+02,    2.26633e+01
   3.70000e+02,    3.51053e+00,    1.93809e+02,    2.27595e+01
   3.80000e+02,    3.51146e+00,    1.88802e+02,    2.28531e+01
   3.90000e+02,    3.51252e+00,    1.84051e+02,    2.29444e+01
   4.00000e+02,    3.51372e+00,    1.79537e+02,    2.30333e+01
   4.10000e+02,    3.51506e+00,    1.75244e+02,    2.31201e+01
   4.20000e+02,    3.51656e+00,    1.71155e+02,    2.32048e+01
   4.30000e+02,    3.51823e+00,    1.67257e+02,    2.32876e+01
   4.40000e+02,    3.52008e+00,    1.63535e+02,    2.33685e+01
   4.50000e+02,    3.52210e+00,    1.59979e+02,    2.34476e+01
   4.60000e+02,    3.52432e+00,    1.56578e+02,    2.35250e+01
   4.70000e+02,    3.52673e+00,    1.53322e+02,    2.36009e+01
   4.80000e+02,    3.52934e+00,    1.50201e+02,    2.36751e+01
   4.90000e+02,    3.53216e+00,    1.47208e+02,    2.37479e+01
   5.00000e+02,    3.53518e+00,    1.44334e+02,    2.38193e+01
   5.10000e+02,    3.53840e+00,    1.41574e+02,    2.38894e+01
   5.20000e+02,    3.54184e+00,    1.38919e+02,    2.39581e+01
   5.30000e+02,    3.54548e+00,    1.36365e+02,    2.40256e+01
   5.40000e+02,    3.54933e+00,    1.33905e+02,    2.40919e+01
   5.50000e+02,    3.55338e+00,    1.31535e+02,    2.41571e+01
   5.60000e+02,    3.55764e+00,    1.29250e+02,    2.42211e+01
   5.70000e+02,    3.56210e+00,    1.27045e+02,    2.42842e+01
   5.80000e+02,    3.56675e+00,    1.24916e+02,    2.43461e+01
   5.90000e+02,    3.57159e+00,    1.22859e+02,    2.44072e+01
   6.00000e+02,    3.57662e+00,    1.20871e+02,    2.44672e+01
   6.10000e+02,    3.58183e+00,    1.18948e+02,    2.45264e+01
   6.20000e+02,    3.58721e+00,    1.17087e+02,    2.45847e+01
   6.30000e+02,    3.59277e+00,    1.15286e+02,    2.46421e+01
   6.40000e+02,    3.59849e+00,    1.13541e+02,    2.46987e+01
   6.50000e+02,    3.60437e+00,    1.11849e+02,    2.47546e+01
   6.60000e+02,    3.61040e+00,    1.10209e+02,    2.48097e+01
   6.70000e+02,    3.61657e+00,    1.08618e+02,    2.48640e+01
   6.80000e+02,    3.62289e+00,    1.07074e+02,    2.49176e+01
   6.90000e+02,    3.62934e+00,    1.05575e+02,    2.49706e+01
   7.00000e+02,    3.63591e+00,    1.04119e+02,    2.50228e+01
   7.10000e+02,    3.64260e+00,    1.02703e+02,    2.50744e+01
   7.20000e+02,    3.64941e+00,    1.01328e+02,    2.51254e+01
   7.30000e+02,    3.65632e+00,    9.99897e+01,    2.51758e+01
   7.40000e+02,    3.66334e+00,    9.86879e+01,    2.52256e+01
   7.50000e+02,    3.67045e+00,    9.74210e+01,    2.52748e+01
   7.60000e+02,    3.67765e+00,    9.61875e+01,    2.53235e+01
   7.70000e+02,    3.68493e+00,    9.49861e+01,    2.53716e+01
   7.80000e+02,    3.69229e+00,    9.38156e+01,    2.54192e+01
   7.90000e+02,    3.69972e+00,    9.26748e+01,    2.54663e+01
   8.00000e+02,    3.70723e+00,    9.15627e+01,    2.55129e+01
   8.10000e+02,    3.71479e+00,    9.04781e+01,    2.55590e+01
   8.20000e+02,    3.72241e+00,    8.94201e+01,    2.56046e+01
   8.30000e+02,    3.73009e+00,    8.83876e+01,    2.56498e+01
   8.40000e+02,    3.73782e+00,    8.73798e+01,    2.56945e+01
   8.50000e+02,    3.74559e+00,    8.63959e+01,    2.57388e+01
   8.60000e+02,    3.75340e+00,    8.54348e+01,    2.57826e+01
   8.70000e+02,    3.76125e+00,    8.44960e+01,    2.58261e+01
   8.80000e+02,    3.76913e+00,    8.35786e+01,    2.58691e+01
   8.90000e+02,    3.77704e+00,    8.26819e+01,    2.59117e+01
   9.00000e+02,    3.78498e+00,    8.18053e+01,    2.59540e+01
   9.10000e+02,    3.79295e+00,    8.09479e+01,    2.59959e+01
   9.20000e+02,    3.80093e+00,    8.01093e+01,    2.60373e+01
   9.30000e+02,    3.80894e+00,    7.92889e+01,    2.60785e+01
   9.40000e+02,    3.81696e+00,    7.84859e+01,    2.61193e+01
   9.50000e+02,    3.82499e+00,    7.77000e+01,    2.61597e+01
   9.60000e+02,    3.83304e+00,    7.69305e+01,    2.61998e+01
   9.70000e+02,    3.84109e+00,    7.61770e+01,    2.62396e+01
   9.80000e+02,    3.84915e+00,    7.54389e+01,    2.62790e+01
   9.90000e+02,    3.85721e+00,    7.47158e+01,    2.63181e+01
   1.00000e+03,    3.86528e+00,    7.40072e+01,    2.63569e+01
   1.01000e+03,    3.87335e+00,    7.33128e+01,    2.63954e+01
   1.02000e+03,    3.88142e+00,    7.26321e+01,    2.64336e+01
   1.03000e+03,    3.88949e+00,    7.19646e+01,    2.64715e+01
   1.04000e+03,    3.89755e+00,    7.13101e+01,    2.65091e+01
   1.05000e+03,    3.90561e+00,    7.06681e+01,    2.65465e+01
   1.06000e+03,    3.91366e+00,    7.00383e+01,    2.65835e+01
   1.07000e+03,    3.92171e+00,    6.94204e+01,    2.66203e+01
   1.08000e+03,    3.92975e+00,    6.88139e+01,    2.66568e+01
   1.09000e+03,    3.93778e+00,    6.82187e+01,    2.66931e+01
   1.10000e+03,    3.94580e+00,    6.76344e+01,    2.67291e+01
   1.11000e+03,    3.95381e+00,    6.70606e+01,    2.67648e+01
   1.12000e+03,    3.96181e+00,    6.64972e+01,    2.68003e+01
   1.13000e+03,    3.96979e+00,    6.59438e+01,    2.68356e+01
   1.14000e+03,    3.97777e+00,    6.54002e+01,    2.68706e+01
   1.15000e+03,    3.98573e+00,    6.48662e+01,    2.69054e+01
   1.16000e+03,    3.99367e+00,    6.43414e+01,    2.69399e+01
   1.17000e+03,    4.00160e+00,    6.38256e+01,    2.69742e+01
   1.18000e+03,    4.00951e+00,    6.33187e+01,    2.70083e+01
   1.19000e+03,    4.01741e+00,    6.28203e+01,    2.70422e+01
   1.20000e+03,    4.02529e+00,    6.23303e+01,    2.70758e+01
   1.21000e+03,    4.03315e+00,    6.18485e+01,    2.71093e+01
   1.22000e+03,    4.04100e+00,    6.13746e+01,    2.71425e+01
   1.23000e+03,    4.04882e+00,    6.09085e+01,    2.71755e+01
   1.24000e+03,    4.05663e+00,    6.04500e+01,    2.72083e+01
   1.25000e+03,    4.06442e+00,    5.99989e+01,    2.72410e+01
   1.26000e+03,    4.07219e+00,    5.95550e+01,    2.72734e+01
   1.27000e+03,    4.07994e+00,    5.91182e+01,    2.73056e+01
   1.28000e+03,    4.08767e+00,    5.86882e+01,    2.73376e+01
   1.29000e+03,    4.09538e+00,    5.82650e+01,    2.73695e+01
   1.30000e+03,    4.10307e+00,    5.78483e+01,    2.74011e+01
   1.31000e+03,    4.11073e+00,    5.74381e+01,    2.74326e+01
   1.32000e+03,    4.11838e+00,    5.70341e+01,    2.74639e+01
   1.33000e+03,    4.12600e+00,    5.66363e+01,    2.74950e+01
   1.34000e+03,    4.13360e+00,    5.62444e+01,    2.75259e+01
   1.35000e+03,    4.14118e+00,    5.58584e+01,    2.75567e+01
   1.36000e+03,    4.14874e+00,    5.54782e+01,    2.75873e+01
   1.37000e+03,    4.15627e+00,    5.51036e+01,    2.76177e+01
   1.38000e+03,    4.16378e+00,    5.47344e+01,    2.76480e+01
   1.39000e+03,    4.17127e+00,    5.43706e+01,    2.76781e+01
   1.40000e+03,    4.17873e+00,    5.40121e+01,    2.77080e+01
   1.41000e+03,    4.18617e+00,    5.36587e+01,    2.77377e+01
   1.42000e+03,    4.19358e+00,    5.33103e+01,    2.77674e+01
   1.43000e+03,    4.20097e+00,    5.29669e+01,    2.77968e+01
   1.44000e+03,    4.20834e+00,    5.26282e+01,    2.78261e+01
   1.45000e+03,    4.21568e+00,    5.22943e+01,    2.78553e+01
   1.46000e+03,    4.22299e+00,    5.19650e+01,    2.78843e+01
   1.47000e+03,    4.23028e+00,    5.16403e+01,    2.79131e+01
   1.48000e+03,    4.23755e+00,    5.13200e+01,    2.79418e+01
   1.49000e+03,    4.24479e+00,    5.10040e+01,    2.79704e+01
   1.50000e+03,    4.25200e+00,    5.06923e+01,    2.79988e+01
   1.51000e+03,    4.25919e+00,    5.03848e+01,    2.80271e+01
   1.52000e+03,    4.26634e+00,    5.00813e+01,    2.80552e+01
   1.53000e+03,    4.27348e+00,    4.97819e+01,    2.80832e+01
   1.54000e+03,    4.28058e+00,    4.94864e+01,    2.81111e+01
   1.55000e+03,    4.28766e+00,    4.91948e+01,    2.81388e+01
   1.56000e+03,    4.29471e+00,    4.89070e+01,    2.81664e+01
   1.57000e+03,    4.30174e+00,    4.86228e+01,    2.81939e+01
   1.58000e+03,    4.30874e+00,    4.83423e+01,    2.82212e+01
   1.59000e+03,    4.31570e+00,    4.80654e+01,    2.82484e+01
   1.60000e+03,    4.32264e+00,    4.77920e+01,    2.82755e+01
   1.61000e+03,    4.32956e+00,    4.75220e+01,    2.83024e+01
   1.62000e+03,    4.33644e+00,    4.72554e+01,    2.83293e+01
   1.63000e+03,    4.34330e+00,    4.69922e+01,    2.83560e+01
   1.64000e+03,    4.35012e+00,    4.67321e+01,    2.83826e+01
   1.65000e+03,    4.35692e+00,    4.64753e+01,    2.84090e+01
   1.66000e+03,    4.36369e+00,    4.62216e+01,    2.84354e+01
   1.67000e+03,    4.37043e+00,    4.59709e+01,    2.84616e+01
   1.68000e+03,    4.37714e+00,    4.57233e+01,    2.84877e+01
   1.69000e+03,    4.38382e+00,    4.54787e+01,    2.85137e+01
   1.70000e+03,    4.39047e+00,    4.52370e+01,    2.85396e+01
   1.71000e+03,    4.39709e+00,    4.49981e+01,    2.85654e+01
   1.72000e+03,    4.40368e+00,    4.47621e+01,    2.85910e+01
   1.73000e+03,    4.41025e+00,    4.45288e+01,    2.86166e+01
   1.74000e+03,    4.41678e+00,    4.42983e+01,    2.86420e+01
   1.75000e+03,    4.42328e+00,    4.40704e+01,    2.86673e+01
   1.76000e+03,    4.42975e+00,    4.38452e+01,    2.86926e+01
   1.77000e+03,    4.43619e+00,    4.36225e+01,    2.87177e+01
   1.78000e+03,    4.44260e+00,    4.34024e+01,    2.87427e+01
   1.79000e+03,    4.44898e+00,    4.31847e+01,    2.87676e+01
   1.80000e+03,    4.45532e+00,    4.29696e+01,    2.87924e+01
   1.81000e+03,    4.46164e+00,    4.27568e+01,    2.88171e+01
   1.82000e+03,    4.46793e+00,    4.25464e+01,    2.88417e+01
   1.83000e+03,    4.47418e+00,    4.23383e+01,    2.88662e+01
   1.84000e+03,    4.48041e+00,    4.21326e+01,    2.88906e+01
   1.85000e+03,    4.48660e+00,    4.19291e+01,    2.89149e+01
   1.86000e+03,    4.49276e+00,    4.17278e+01,    2.89391e+01
   1.87000e+03,    4.49889e+00,    4.15287e+01,    2.89632e+01
   1.88000e+03,    4.50499e+00,    4.13317e+01,    2.89872e+01
   1.89000e+03,    4.51105e+00,    4.11369e+01,    2.90111e+01
   1.90000e+03,    4.51709e+00,    4.09441e+01,    2.90349e+01
   1.91000e+03,    4.52309e+00,    4.07534e+01,    2.90587e+01
   1.92000e+03,    4.52907e+00,    4.05648e+01,    2.90823e+01
   1.93000e+03,    4.53501e+00,    4.03781e+01,    2.91059e+01
   1.94000e+03,    4.54092e+00,    4.01933e+01,    2.91293e+01
   1.95000e+03,    4.54679e+00,    4.00105e+01,    2.91527e+01
   1.96000e+03,    4.55264e+00,    3.98296e+01,    2.91759e+01
   1.97000e+03,    4.55845e+00,    3.96505e+01,    2.91991e+01
   1.98000e+03,    4.56423e+00,    3.94733e+01,    2.92222e+01
   1.99000e+03,    4.56999e+00,    3.92979e+01,    2.92452e+01
   2.00000e+03,    4.57570e+00,    3.91243e+01,    2.92681e+01
   2.01000e+03,    4.58139e+00,    3.89524e+01,    2.92910e+01
   2.02000e+03,    4.58705e+00,    3.87823e+01,    2.93137e+01
   2.03000e+03,    4.59267e+00,    3.86138e+01,    2.93364e+01
   2.04000e+03,    4.59826e+00,    3.84471e+01,    2.93590e+01
   2.05000e+03,    4.60382e+00,    3.82820e+01,    2.93815e+01
   2.06000e+03,    4.60935e+00,    3.81185e+01,    2.94039e+01
   2.07000e+03,    4.61485e+00,    3.79566e+01,    2.94262e+01
   2.08000e+03,    4.62032e+00,    3.77963e+01,    2.94485e+01
   2.09000e+03,    4.62575e+00,    3.76376e+01,    2.94707e+01
   2.10000e+03,    4.63115e+00,    3.74804e+01,    2.94928e+01
   2.11000e+03,    4.63652e+00,    3.73248e+01,    2.95148e+01
   2.12000e+03,    4.64187e+00,    3.71706e+01,    2.95367e+01
   2.13000e+03,    4.64717e+00,    3.70179e+01,    2.95586e+01
   2.14000e+03,    4.65245e+00,    3.68666e+01,    2.95803e+01
   2.15000e+03,    4.65770e+00,    3.67168e+01,    2.96020e+01
   2.16000e+03,    4.66292e+00,    3.65684e+01,    2.96237e+01
   2.17000e+03,    4.66810e+00,    3.64214e+01,    2.96452e+01
   2.18000e+03,    4.67326e+00,    3.62757e+01,    2.96667e+01
   2.19000e+03,    4.67838e+00,    3.61314e+01,    2.96881e+01
   2.20000e+03,    4.68347e+00,    3.59885e+01,    2.97094e+01
   2.21000e+03,    4.68854e+00,    3.58468e+01,    2.97307e+01
   2.22000e+03,    4.69357e+00,    3.57065e+01,    2.97518e+01
   2.23000e+03,    4.69857e+00,    3.55674e+01,    2.97730e+01
   2.24000e+03,    4.70354e+00,    3.54296e+01,    2.97940e+01
   2.25000e+03,    4.70848e+00,    3.52931e+01,    2.98149e+01
   2.26000e+03,    4.71339e+00,    3.51578e+01,    2.98358e+01
   2.27000e+03,    4.71827e+00,    3.50237e+01,    2.98567e+01
   2.28000e+03,    4.72313e+00,    3.48908e+01,    2.98774e+01
   2.29000e+03,    4.72795e+00,    3.47590e+01,    2.98981e+01
   2.30000e+03,    4.73274e+00,    3.46285e+01,    2.99187e+01
   2.31000e+03,    4.73750e+00,    3.44991e+01,    2.99392e+01
   2.32000e+03,    4.74224e+00,    3.43708e+01,    2.99597e+01
   2.33000e+03,    4.74694e+00,    3.42436e+01,    2.99801e+01
   2.34000e+03,    4.75162e+00,    3.41176e+01,    3.00005e+01
   2.35000e+03,    4.75626e+00,    3.39926e+01,    3.00207e+01
   2.36000e+03,    4.76088e+00,    3.38688e+01,    3.00409e+01
   2.37000e+03,    4.76547e+00,    3.37460e+01,    3.00611e+01
   2.38000e+03,    4.77003e+00,    3.36242e+01,    3.00812e+01
   2.39000e+03,    4.77456e+00,    3.35035e+01,    3.01012e+01
   2.40000e+03,    4.77907e+00,    3.33838e+01,    3.01211e+01
   2.41000e+03,    4.78354e+00,    3.32651e+01,    3.01410e+01
   2.42000e+03,    4.78799e+00,    3.31474e+01,    3.01608e+01
   2.43000e+03,    4.79241e+00,    3.30307e+01,    3.01806e+01
   2.44000e+03,    4.79681e+00,    3.29150e+01,    3.02003e+01
   2.45000e+03,    4.80117e+00,    3.28002e+01,    3.02199e+01
   2.46000e+03,    4.80551e+00,    3.26864e+01,    3.02394e+01
   2.47000e+03,    4.80982e+00,    3.25736e+01,    3.02590e+01
   2.48000e+03,    4.81410e+00,    3.24616e+01,    3.02784e+01
   2.49000e+03,    4.81836e+00,    3.23506e+01,    3.02978e+01
   2.50000e+03,    4.82259e+00,    3.22405e+01,    3.03171e+01
   2.51000e+03,    4.82680e+00,    3.21313e+01,    3.03364e+01
   2.52000e+03,    4.83098e+00,    3.20229e+01,    3.03556e+01
   2.53000e+03,    4.83513e+00,    3.19154e+01,    3.03747e+01
   2.54000e+03,    4.83925e+00,    3.18088e+01,    3.03938e+01
   2.55000e+03,    4.84335e+00,    3.17031e+01,    3.04128e+01
   2.56000e+03,    4.84743e+00,    3.15982e+01,    3.04318e+01
   2.57000e+03,    4.85148e+00,    3.14941e+01,    3.04507e+01
   2.58000e+03,    4.85550e+00,    3.13908e+01,    3.04695e+01
   2.59000e+03,    4.85950e+00,    3.12884e+01,    3.04883e+01
   2.60000e+03,    4.86347e+00,    3.11867e+01,    3.05070e+01
   2.61000e+03,    4.86742e+00,    3.10859e+01,    3.05257e+01
   2.62000e+03,    4.87134e+00,    3.09858e+01,    3.05443e+01
   2.63000e+03,    4.87524e+00,    3.08865e+01,    3.05629e+01
   2.64000e+03,    4.87912e+00,    3.07880e+01,    3.05814e+01
   2.65000e+03,    4.88297e+00,    3.06903e+01,    3.05999e+01
   2.66000e+03,    4.88680e+00,    3.05932e+01,    3.06183e+01
   2.67000e+03,    4.89060e+00,    3.04970e+01,    3.06366e+01
   2.68000e+03,    4.89438e+00,    3.04014e+01,    3.06549e+01
   2.69000e+03,    4.89813e+00,    3.03066e+01,    3.06731e+01
   2.70000e+03,    4.90187e+00,    3.02125e+01,    3.06913e+01
   2.71000e+03,    4.90557e+00,    3.01191e+01,    3.07095e+01
   2.72000e+03,    4.90926e+00,    3.00264e+01,    3.07275e+01
   2.73000e+03,    4.91292e+00,    2.99344e+01,    3.07455e+01
   2.74000e+03,    4.91656e+00,    2.98431e+01,    3.07635e+01
   2.75000e+03,    4.92018e+00,    2.97525e+01,    3.07814e+01
   2.76000e+03,    4.92378e+00,    2.96625e+01,    3.07993e+01
   2.77000e+03,    4.92735e+00,    2.95732e+01,    3.08171e+01
   2.78000e+03,    4.93090e+00,    2.94846e+01,    3.08349e+01
   2.79000e+03,    4.93443e+00,    2.93966e+01,    3.08526e+01
   2.80000e+03,    4.93794e+00,    2.93092e+01,    3.08703e+01
   2.81000e+03,    4.94142e+00,    2.92225e+01,    3.08879e+01
   2.82000e+03,    4.94489e+00,    2.91364e+01,    3.09054e+01
   2.83000e+03,    4.94833e+00,    2.90509e+01,    3.09229e+01
   2.84000e+03,    4.95175e+00,    2.89661e+01,    3.09404e+01
   2.85000e+03,    4.95515e+00,    2.88818e+01,    3.09578e+01
